0001001EM1200903.csv,1,BT3800(ZZZZ)00.00.00,,âÒòH1R,âÒòH1T,âÒòH2R,âÒòH2T,âÒòH3R,âÒòH3T,âÒòH4R,âÒòH4T,âÒòH5R,âÒòH5T,âÒòH6R,âÒòH6T,âÒòH7R,âÒòH7T,âÒòH8R,âÒòH8T,âÒòH9R,âÒòH9T,âÒòH10R,âÒòH10T,âÒòH11R,âÒòH11T,âÒòH12R,âÒòH12T,âÒòH13R,âÒòH13T,âÒòH14R,âÒòH14T,âÒòH15R,âÒòH15T,âÒòH16R,âÒòH16T
2013,8,21,15,1.69,1.8,0.11,4.38,1.78,4.55,4.41,7.2,4.12,3.66,2.9,4.06,6.83,3.77,4.87,11.05,1.69,1.8,0.11,4.38,1.78,4.55,4.41,7.2,4.12,3.66,2.9,4.06,6.83,3.77,4.87,11.05
2013,8,21,16,2.2,2.33,0.14,6.72,2.35,6.49,6.04,10.89,6.05,4.77,3.1,4.46,10.31,6.1,7.27,13.9,2.2,2.33,0.14,6.72,2.35,6.49,6.04,10.89,6.05,4.77,3.1,4.46,10.31,6.1,7.27,13.9
2013,8,21,17,1.72,1.76,0.04,4.4,1.74,4.89,4.67,8.56,4.6,2.89,2.17,4.19,7.95,3.68,3.97,10.88,1.72,1.76,0.04,4.4,1.74,4.89,4.67,8.56,4.6,2.89,2.17,4.19,7.95,3.68,3.97,10.88
2013,8,21,18,1.75,1.79,0.04,4.01,1.8,4.17,4.69,7.01,4.05,2.74,3.33,4.54,7.48,3.96,5.65,11.21,1.75,1.79,0.04,4.01,1.8,4.17,4.69,7.01,4.05,2.74,3.33,4.54,7.48,3.96,5.65,11.21
2013,8,21,19,1.84,1.89,0.05,5.22,2.01,5.46,4.13,8,5.84,5.68,2.8,5.09,8.18,4.96,5.69,12.47,1.84,1.89,0.05,5.22,2.01,5.46,4.13,8,5.84,5.68,2.8,5.09,8.18,4.96,5.69,12.47
2013,8,21,20,1.04,1.09,0.05,2.84,1.09,2.13,2.24,4.13,2.54,2.97,1.58,2.24,2.48,2.62,3.1,6.5,1.04,1.09,0.05,2.84,1.09,2.13,2.24,4.13,2.54,2.97,1.58,2.24,2.48,2.62,3.1,6.5
2013,8,21,21,0.57,0.62,0.05,1.5,0.58,1.56,1.65,2.08,1.32,0.61,1.11,1.67,1.6,1.28,1.59,4.92,0.57,0.62,0.05,1.5,0.58,1.56,1.65,2.08,1.32,0.61,1.11,1.67,1.6,1.28,1.59,4.92
2013,8,21,22,1.03,1.04,0.01,2.8,1.11,2.52,3.06,4.2,2.48,1.31,1.98,3.07,2.79,2.44,2.73,7.95,1.03,1.04,0.01,2.8,1.11,2.52,3.06,4.2,2.48,1.31,1.98,3.07,2.79,2.44,2.73,7.95
2013,8,21,23,0.65,0.7,0.06,1.63,0.68,1.73,1.83,2.17,1.72,0.98,0.74,1.8,1.55,1.59,1.64,4.02,0.65,0.7,0.06,1.63,0.68,1.73,1.83,2.17,1.72,0.98,0.74,1.8,1.55,1.59,1.64,4.02
2013,8,21,24,0.61,0.62,0.01,1.51,0.63,1.5,1.56,2.1,1.46,1.15,1.22,1.72,1.78,1.35,1.77,4.7,0.61,0.62,0.01,1.51,0.63,1.5,1.56,2.1,1.46,1.15,1.22,1.72,1.78,1.35,1.77,4.7
2013,8,22,1,0.46,0.49,0.03,1.28,0.49,1.16,1.2,1.62,1.15,0.49,0.8,0.93,1.12,1.04,1.53,1.61,0.46,0.49,0.03,1.28,0.49,1.16,1.2,1.62,1.15,0.49,0.8,0.93,1.12,1.04,1.53,1.61
2013,8,22,2,0.29,0.3,0.01,0.73,0.3,0.67,0.86,1.11,0.63,0.34,0.54,0.81,0.78,0.83,0.6,0.66,0.29,0.3,0.01,0.73,0.3,0.67,0.86,1.11,0.63,0.34,0.54,0.81,0.78,0.83,0.6,0.66
2013,8,22,3,0.22,0.24,0.02,0.51,0.23,0.63,0.47,0.58,0.54,0.26,0.38,0.52,0.63,0.58,0.61,0.66,0.22,0.24,0.02,0.51,0.23,0.63,0.47,0.58,0.54,0.26,0.38,0.52,0.63,0.58,0.61,0.66
2013,8,22,4,0.22,0.24,0.02,0.63,0.24,0.53,0.65,0.5,0.46,0.44,0.24,0.5,0.6,0.55,0.61,0.46,0.22,0.24,0.02,0.63,0.24,0.53,0.65,0.5,0.46,0.44,0.24,0.5,0.6,0.55,0.61,0.46
2013,8,22,5,0.45,0.48,0.03,1.17,0.47,1,0.95,1.25,1.11,0.82,0.83,1.32,1.03,1.06,1.01,1.32,0.45,0.48,0.03,1.17,0.47,1,0.95,1.25,1.11,0.82,0.83,1.32,1.03,1.06,1.01,1.32
2013,8,22,6,0.39,0.43,0.04,1.27,0.4,1.06,1.05,1.05,1.17,0.69,0.65,1.16,0.92,1.12,0.91,1.09,0.39,0.43,0.04,1.27,0.4,1.06,1.05,1.05,1.17,0.69,0.65,1.16,0.92,1.12,0.91,1.09
2013,8,22,7,0.45,0.46,0.01,1.13,0.49,1.26,1.35,0.99,0.91,0.54,0.73,1.05,0.97,1.23,1.29,1.05,0.45,0.46,0.01,1.13,0.49,1.26,1.35,0.99,0.91,0.54,0.73,1.05,0.97,1.23,1.29,1.05
2013,8,22,8,0.4,0.41,0.01,1.02,0.41,0.82,0.89,1.66,0.9,0.6,0.7,1.2,1.19,1.05,1.21,1.01,0.4,0.41,0.01,1.02,0.41,0.82,0.89,1.66,0.9,0.6,0.7,1.2,1.19,1.05,1.21,1.01
2013,8,22,9,1.02,1.03,0.01,2.73,1.07,2.81,3.02,3.78,2.3,1.73,1.1,2.55,2.97,2.83,3.06,4.17,1.02,1.03,0.01,2.73,1.07,2.81,3.02,3.78,2.3,1.73,1.1,2.55,2.97,2.83,3.06,4.17
2013,8,22,10,0.96,0.98,0.02,2.68,1.03,2.28,2.87,3.97,2.78,1.74,1.71,1.99,3.41,2.26,2.66,6.87,0.96,0.98,0.02,2.68,1.03,2.28,2.87,3.97,2.78,1.74,1.71,1.99,3.41,2.26,2.66,6.87
2013,8,22,11,0.88,0.92,0.04,2.63,0.93,2.4,2.05,4.58,2.27,1.48,1.07,2.63,3.11,2.57,2.35,6.89,0.88,0.92,0.04,2.63,0.93,2.4,2.05,4.58,2.27,1.48,1.07,2.63,3.11,2.57,2.35,6.89
2013,8,22,12,0.29,0.315,0.025,0.865,0.31,0.835,0.82,1.13,0.76,0.425,0.44,0.695,0.73,0.755,0.835,1.985,0.29,0.315,0.025,0.865,0.31,0.835,0.82,1.13,0.76,0.425,0.44,0.695,0.73,0.755,0.835,1.985
2013,8,22,13,1.07,1.1,0.03,2.49,1.15,2.94,3,6.05,3.15,2.3,1.66,2.61,2.19,2.4,2.66,5.92,1.07,1.1,0.03,2.49,1.15,2.94,3,6.05,3.15,2.3,1.66,2.61,2.19,2.4,2.66,5.92
2013,8,22,14,1.53,1.67,0.15,4.83,1.59,3.78,3.73,6.48,3.35,1.74,2.39,4.08,5.91,3.42,4.53,8.29,1.53,1.67,0.15,4.83,1.59,3.78,3.73,6.48,3.35,1.74,2.39,4.08,5.91,3.42,4.53,8.29
2013,8,22,15,2.16,2.21,0.05,6.61,2.31,4.38,5.55,10.21,4.88,4.23,3.92,5.49,10.37,5.29,6.78,15.13,2.16,2.21,0.05,6.61,2.31,4.38,5.55,10.21,4.88,4.23,3.92,5.49,10.37,5.29,6.78,15.13
2013,8,22,16,2.47,2.59,0.12,7.11,2.51,5.71,7.45,10.08,5.21,3.24,4.3,6.87,9.59,5.97,7.11,15.57,2.47,2.59,0.12,7.11,2.51,5.71,7.45,10.08,5.21,3.24,4.3,6.87,9.59,5.97,7.11,15.57
2013,8,22,17,1.99,2.07,0.08,4.24,2.14,5.94,5.48,7.21,5.18,2.74,3.06,5.09,8.04,5.97,4.66,12.9,1.99,2.07,0.08,4.24,2.14,5.94,5.48,7.21,5.18,2.74,3.06,5.09,8.04,5.97,4.66,12.9
2013,8,22,18,1.93,1.98,0.05,4.63,2.06,4.88,4.32,7.56,5.14,3.59,3.18,3.87,9.05,5.61,6.22,15.8,1.93,1.98,0.05,4.63,2.06,4.88,4.32,7.56,5.14,3.59,3.18,3.87,9.05,5.61,6.22,15.8
2013,8,22,19,1.11,1.12,0.01,2.61,1.2,2.77,3.39,4.05,3.3,2.72,1.7,2.45,3.49,3.22,4.23,8.19,1.11,1.12,0.01,2.61,1.2,2.77,3.39,4.05,3.3,2.72,1.7,2.45,3.49,3.22,4.23,8.19
2013,8,22,20,0.95,1.01,0.06,2.15,0.99,2.46,2.27,3.57,2.41,2.86,1.44,2.62,2.44,2.27,2.59,6.88,0.95,1.01,0.06,2.15,0.99,2.46,2.27,3.57,2.41,2.86,1.44,2.62,2.44,2.27,2.59,6.88
2013,8,22,21,0.71,0.77,0.07,2.11,0.75,1.79,1.65,2.58,2.06,1.11,0.83,2,1.67,2.07,2.39,5.82,0.71,0.77,0.07,2.11,0.75,1.79,1.65,2.58,2.06,1.11,0.83,2,1.67,2.07,2.39,5.82
2013,8,22,22,0.92,0.97,0.05,2.77,1.01,2.41,2.51,4.05,2.72,2.34,1.82,2.74,2.07,2.36,2.82,7.07,0.92,0.97,0.05,2.77,1.01,2.41,2.51,4.05,2.72,2.34,1.82,2.74,2.07,2.36,2.82,7.07
2013,8,22,23,0.84,0.87,0.03,2.27,0.9,2.1,2.32,3.42,2.3,1.42,1.13,2.06,2,1.86,2.5,6.57,0.84,0.87,0.03,2.27,0.9,2.1,2.32,3.42,2.3,1.42,1.13,2.06,2,1.86,2.5,6.57
2013,8,22,24,0.52,0.55,0.03,1.32,0.56,1.37,1.55,1.93,1.52,0.74,0.68,1.28,1.19,1.51,1.33,2.65,0.52,0.55,0.03,1.32,0.56,1.37,1.55,1.93,1.52,0.74,0.68,1.28,1.19,1.51,1.33,2.65
2013,8,23,1,0.24,0.26,0.03,0.71,0.27,0.66,0.66,0.98,0.49,0.31,0.34,0.69,0.52,0.49,0.58,0.98,0.24,0.26,0.03,0.71,0.27,0.66,0.66,0.98,0.49,0.31,0.34,0.69,0.52,0.49,0.58,0.98
2013,8,23,2,0.36,0.37,0.01,0.95,0.39,0.75,1.03,1.16,0.78,0.42,0.46,0.87,0.79,0.92,0.81,0.85,0.36,0.37,0.01,0.95,0.39,0.75,1.03,1.16,0.78,0.42,0.46,0.87,0.79,0.92,0.81,0.85
2013,8,23,3,0.22,0.24,0.02,0.59,0.23,0.48,0.67,0.46,0.51,0.23,0.4,0.63,0.65,0.65,0.67,0.45,0.22,0.24,0.02,0.59,0.23,0.48,0.67,0.46,0.51,0.23,0.4,0.63,0.65,0.65,0.67,0.45
2013,8,23,4,0.23,0.24,0.01,0.52,0.26,0.6,0.54,0.51,0.56,0.24,0.37,0.69,0.56,0.54,0.53,0.49,0.23,0.24,0.01,0.52,0.26,0.6,0.54,0.51,0.56,0.24,0.37,0.69,0.56,0.54,0.53,0.49
2013,8,23,5,0.49,0.51,0.02,1.06,0.5,1.43,1.09,1.2,1.06,0.75,0.57,1.4,1.3,1.02,1.4,0.99,0.49,0.51,0.02,1.06,0.5,1.43,1.09,1.2,1.06,0.75,0.57,1.4,1.3,1.02,1.4,0.99
2013,8,23,6,0.66,0.67,0.01,1.83,0.72,1.48,1.63,1.94,1.43,1.01,0.95,1.89,1.65,1.42,1.86,1.38,0.66,0.67,0.01,1.83,0.72,1.48,1.63,1.94,1.43,1.01,0.95,1.89,1.65,1.42,1.86,1.38
2013,8,23,7,0.25,0.27,0.02,0.74,0.27,0.64,0.55,0.74,0.59,0.49,0.36,0.53,0.67,0.61,0.75,0.57,0.25,0.27,0.02,0.74,0.27,0.64,0.55,0.74,0.59,0.49,0.36,0.53,0.67,0.61,0.75,0.57
2013,8,23,8,0.27,0.28,0.01,0.81,0.28,0.56,0.66,1.2,0.59,0.43,0.48,0.72,0.59,0.65,0.76,0.94,0.27,0.28,0.01,0.81,0.28,0.56,0.66,1.2,0.59,0.43,0.48,0.72,0.59,0.65,0.76,0.94
2013,8,23,9,0.92,1.01,0.09,2.87,1,2.65,2.06,4.24,2.49,1.91,1.38,2.42,2.38,2.24,2.57,5.73,0.92,1.01,0.09,2.87,1,2.65,2.06,4.24,2.49,1.91,1.38,2.42,2.38,2.24,2.57,5.73
2013,8,23,10,0.67,0.7,0.03,1.46,0.74,1.65,1.46,2.9,1.73,1.36,1.2,1.68,1.71,1.98,1.97,3.67,0.67,0.7,0.03,1.46,0.74,1.65,1.46,2.9,1.73,1.36,1.2,1.68,1.71,1.98,1.97,3.67
2013,8,23,11,0.9,0.99,0.1,2.89,0.92,1.94,2.02,3.76,2.14,1.82,1.42,1.92,2.08,2.46,2.12,5.79,0.9,0.99,0.1,2.89,0.92,1.94,2.02,3.76,2.14,1.82,1.42,1.92,2.08,2.46,2.12,5.79
2013,8,23,12,0.31,0.325,0.015,0.73,0.34,0.765,0.81,1.735,0.755,0.435,0.565,0.625,0.86,0.805,0.745,2.045,0.31,0.325,0.015,0.73,0.34,0.765,0.81,1.735,0.755,0.435,0.565,0.625,0.86,0.805,0.745,2.045
2013,8,23,13,0.82,0.86,0.04,2.11,0.85,1.79,2.09,3.91,2.04,1.43,0.99,2.29,2.4,2.27,2.1,3.21,0.82,0.86,0.04,2.11,0.85,1.79,2.09,3.91,2.04,1.43,0.99,2.29,2.4,2.27,2.1,3.21
2013,8,23,14,0.7,0.73,0.03,1.98,0.73,2,1.43,3.12,1.61,1.21,1.02,1.46,2.08,1.88,2.43,5.18,0.7,0.73,0.03,1.98,0.73,2,1.43,3.12,1.61,1.21,1.02,1.46,2.08,1.88,2.43,5.18
2013,8,23,15,0.66,0.72,0.07,1.88,0.72,1.34,1.75,2.96,1.64,0.77,0.76,1.76,1.89,1.52,2.5,5.81,0.66,0.72,0.07,1.88,0.72,1.34,1.75,2.96,1.64,0.77,0.76,1.76,1.89,1.52,2.5,5.81
2013,8,23,16,0.97,1.05,0.09,2.16,1.03,2.13,2.25,4.04,2.57,1.56,1.12,2.43,2.62,2.48,2.6,6.68,0.97,1.05,0.09,2.16,1.03,2.13,2.25,4.04,2.57,1.56,1.12,2.43,2.62,2.48,2.6,6.68
2013,8,23,17,1.38,1.44,0.07,3.66,1.39,3.1,3.98,6.27,2.89,2.74,2.76,3.37,4.2,3.57,4.69,10.74,1.38,1.44,0.07,3.66,1.39,3.1,3.98,6.27,2.89,2.74,2.76,3.37,4.2,3.57,4.69,10.74
2013,8,23,18,2.05,2.21,0.17,5.1,2.06,5.34,4.68,10.95,5.13,3.05,3.81,5.4,7.76,4.65,6.51,15.31,2.05,2.21,0.17,5.1,2.06,5.34,4.68,10.95,5.13,3.05,3.81,5.4,7.76,4.65,6.51,15.31
2013,8,23,19,2,2.14,0.15,5.19,2.12,4.64,6.12,9.25,5.49,6.6,4,5.27,10.83,4.82,5.9,12.02,2,2.14,0.15,5.19,2.12,4.64,6.12,9.25,5.49,6.6,4,5.27,10.83,4.82,5.9,12.02
2013,8,23,20,1.91,2.03,0.13,4.52,1.97,4.38,4.41,9.91,3.99,4.49,2.07,5.18,7.39,5.71,6.94,14.27,1.91,2.03,0.13,4.52,1.97,4.38,4.41,9.91,3.99,4.49,2.07,5.18,7.39,5.71,6.94,14.27
2013,8,23,21,1.47,1.51,0.04,3.44,1.49,3.79,3.24,5.31,3.94,3.94,2.58,3.89,6.66,3.74,4.22,9.34,1.47,1.51,0.04,3.44,1.49,3.79,3.24,5.31,3.94,3.94,2.58,3.89,6.66,3.74,4.22,9.34
2013,8,23,22,1.43,1.53,0.1,3.5,1.46,3.1,3.75,5.97,4.22,2.21,2.03,4.05,5.37,3.03,4.42,9.37,1.43,1.53,0.1,3.5,1.46,3.1,3.75,5.97,4.22,2.21,2.03,4.05,5.37,3.03,4.42,9.37
2013,8,23,23,0.57,0.6,0.03,1.22,0.59,1.56,1.18,2.35,1.15,1,0.66,1.21,1.49,1.19,1.53,3.81,0.57,0.6,0.03,1.22,0.59,1.56,1.18,2.35,1.15,1,0.66,1.21,1.49,1.19,1.53,3.81
2013,8,23,24,0.39,0.41,0.02,1.21,0.43,1.06,1.01,1.44,0.84,0.76,0.51,0.91,1.14,1.14,1.14,1.07,0.39,0.41,0.02,1.21,0.43,1.06,1.01,1.44,0.84,0.76,0.51,0.91,1.14,1.14,1.14,1.07
2013,8,24,1,0.62,0.67,0.06,1.72,0.68,1.58,1.86,2.31,1.6,1.23,0.71,1.52,1.78,1.43,1.38,1.58,0.62,0.67,0.06,1.72,0.68,1.58,1.86,2.31,1.6,1.23,0.71,1.52,1.78,1.43,1.38,1.58
2013,8,24,2,0.53,0.54,0.01,1.56,0.58,1.35,1.12,1.99,1.21,0.55,0.88,1.59,1.07,1.25,1.4,1.14,0.53,0.54,0.01,1.56,0.58,1.35,1.12,1.99,1.21,0.55,0.88,1.59,1.07,1.25,1.4,1.14
2013,8,24,3,0.28,0.3,0.02,0.78,0.29,0.78,0.68,0.64,0.64,0.41,0.4,0.75,0.57,0.64,0.75,0.64,0.28,0.3,0.02,0.78,0.29,0.78,0.68,0.64,0.64,0.41,0.4,0.75,0.57,0.64,0.75,0.64
2013,8,24,4,0.3,0.33,0.03,0.77,0.31,0.71,0.78,0.82,0.8,0.35,0.42,0.74,0.73,0.66,0.82,0.76,0.3,0.33,0.03,0.77,0.31,0.71,0.78,0.82,0.8,0.35,0.42,0.74,0.73,0.66,0.82,0.76
2013,8,24,5,0.26,0.27,0.01,0.66,0.28,0.68,0.64,0.66,0.56,0.34,0.5,0.6,0.72,0.57,0.73,0.65,0.26,0.27,0.01,0.66,0.28,0.68,0.64,0.66,0.56,0.34,0.5,0.6,0.72,0.57,0.73,0.65
2013,8,24,6,0.26,0.28,0.03,0.66,0.28,0.67,0.79,0.54,0.67,0.39,0.47,0.58,0.64,0.69,0.76,0.76,0.26,0.28,0.03,0.66,0.28,0.67,0.79,0.54,0.67,0.39,0.47,0.58,0.64,0.69,0.76,0.76
2013,8,24,7,0.33,0.35,0.02,0.85,0.35,0.71,0.72,0.97,0.87,0.39,0.36,0.79,0.81,0.99,0.82,0.88,0.33,0.35,0.02,0.85,0.35,0.71,0.72,0.97,0.87,0.39,0.36,0.79,0.81,0.99,0.82,0.88
2013,8,24,8,0.44,0.47,0.04,1.11,0.45,1.14,1.3,1.69,0.92,0.82,0.63,1.17,1.15,1.04,1.05,0.97,0.44,0.47,0.04,1.11,0.45,1.14,1.3,1.69,0.92,0.82,0.63,1.17,1.15,1.04,1.05,0.97
2013,8,24,9,0.47,0.51,0.04,1.39,0.49,1.08,1.22,1.59,1.38,0.69,0.56,1.3,1.38,1.06,1,1.27,0.47,0.51,0.04,1.39,0.49,1.08,1.22,1.59,1.38,0.69,0.56,1.3,1.38,1.06,1,1.27
2013,8,24,10,0.52,0.57,0.05,1.17,0.55,1.35,1.32,2.09,1.56,0.99,0.54,1.21,1.48,1.17,1.43,1.13,0.52,0.57,0.05,1.17,0.55,1.35,1.32,2.09,1.56,0.99,0.54,1.21,1.48,1.17,1.43,1.13
2013,8,24,11,0.29,0.3,0.01,0.68,0.32,0.69,0.6,1.07,0.72,0.48,0.58,0.8,0.73,0.64,0.59,0.87,0.29,0.3,0.01,0.68,0.32,0.69,0.6,1.07,0.72,0.48,0.58,0.8,0.73,0.64,0.59,0.87
2013,8,24,12,0.195,0.2,0.005,0.505,0.21,0.49,0.525,0.635,0.415,0.42,0.365,0.445,0.515,0.475,0.48,0.58,0.195,0.2,0.005,0.505,0.21,0.49,0.525,0.635,0.415,0.42,0.365,0.445,0.515,0.475,0.48,0.58
2013,8,24,13,0.39,0.43,0.04,0.88,0.42,0.99,1,1.75,0.89,0.69,0.71,1,0.99,1.1,1.04,1.09,0.39,0.43,0.04,0.88,0.42,0.99,1,1.75,0.89,0.69,0.71,1,0.99,1.1,1.04,1.09
2013,8,24,14,0.59,0.6,0.01,1.23,0.63,1.77,1.48,2.54,1.73,0.88,1.11,1.59,1.67,1.63,1.51,1.61,0.59,0.6,0.01,1.23,0.63,1.77,1.48,2.54,1.73,0.88,1.11,1.59,1.67,1.63,1.51,1.61
2013,8,24,15,0.36,0.38,0.02,0.78,0.37,1.01,1.01,1.29,0.77,0.5,0.64,0.96,0.77,1.05,0.93,0.75,0.36,0.38,0.02,0.78,0.37,1.01,1.01,1.29,0.77,0.5,0.64,0.96,0.77,1.05,0.93,0.75
2013,8,24,16,0.74,0.77,0.03,1.63,0.76,1.56,1.66,2.69,1.96,1.56,1.22,1.9,1.72,1.49,2.26,2.05,0.74,0.77,0.03,1.63,0.76,1.56,1.66,2.69,1.96,1.56,1.22,1.9,1.72,1.49,2.26,2.05
2013,8,24,17,0.58,0.61,0.03,1.66,0.63,1.3,1.23,2.39,1.37,0.88,0.89,1.33,1.61,1.18,1.47,1.51,0.58,0.61,0.03,1.66,0.63,1.3,1.23,2.39,1.37,0.88,0.89,1.33,1.61,1.18,1.47,1.51
2013,8,24,18,0.51,0.56,0.06,1.58,0.55,1.49,1.39,2.39,1.33,0.65,0.75,1.43,1.35,1.2,1.12,1.3,0.51,0.56,0.06,1.58,0.55,1.49,1.39,2.39,1.33,0.65,0.75,1.43,1.35,1.2,1.12,1.3
2013,8,24,19,0.3,0.31,0.01,0.69,0.31,0.79,0.75,1.21,0.81,0.65,0.51,0.76,0.73,0.62,0.7,0.79,0.3,0.31,0.01,0.69,0.31,0.79,0.75,1.21,0.81,0.65,0.51,0.76,0.73,0.62,0.7,0.79
2013,8,24,20,0.39,0.43,0.04,1.04,0.43,1.12,1,1.51,1.03,0.8,0.7,0.87,0.83,1.08,0.86,1.11,0.39,0.43,0.04,1.04,0.43,1.12,1,1.51,1.03,0.8,0.7,0.87,0.83,1.08,0.86,1.11
2013,8,24,21,0.42,0.46,0.04,1.35,0.45,1.05,1.06,1.36,1.22,0.57,0.61,1.09,1.04,0.96,1.15,0.95,0.42,0.46,0.04,1.35,0.45,1.05,1.06,1.36,1.22,0.57,0.61,1.09,1.04,0.96,1.15,0.95
2013,8,24,22,0.25,0.27,0.02,0.78,0.26,0.73,0.55,0.9,0.53,0.47,0.46,0.63,0.57,0.55,0.55,0.75,0.25,0.27,0.02,0.78,0.26,0.73,0.55,0.9,0.53,0.47,0.46,0.63,0.57,0.55,0.55,0.75
2013,8,24,23,0.59,0.63,0.05,1.79,0.63,1.56,1.7,2.44,1.55,0.9,0.87,1.3,1.2,1.49,1.57,1.74,0.59,0.63,0.05,1.79,0.63,1.56,1.7,2.44,1.55,0.9,0.87,1.3,1.2,1.49,1.57,1.74
2013,8,24,24,0.43,0.44,0.01,0.95,0.44,1,1.31,1.55,0.91,0.69,0.77,1.18,1.24,1.14,1.18,0.94,0.43,0.44,0.01,0.95,0.44,1,1.31,1.55,0.91,0.69,0.77,1.18,1.24,1.14,1.18,0.94
2013,8,25,1,0.27,0.3,0.03,0.86,0.29,0.62,0.8,0.86,0.81,0.32,0.32,0.8,0.76,0.6,0.61,0.59,0.27,0.3,0.03,0.86,0.29,0.62,0.8,0.86,0.81,0.32,0.32,0.8,0.76,0.6,0.61,0.59
2013,8,25,2,0.5,0.52,0.03,1.13,0.53,1.5,1.35,2.16,1.09,0.98,0.78,1.17,1.18,1.09,1.43,1.28,0.5,0.52,0.03,1.13,0.53,1.5,1.35,2.16,1.09,0.98,0.78,1.17,1.18,1.09,1.43,1.28
2013,8,25,3,0.32,0.35,0.04,0.79,0.36,0.94,0.93,0.66,0.88,0.54,0.49,0.74,0.75,0.82,0.96,0.65,0.32,0.35,0.04,0.79,0.36,0.94,0.93,0.66,0.88,0.54,0.49,0.74,0.75,0.82,0.96,0.65
2013,8,25,4,0.27,0.29,0.02,0.75,0.29,0.71,0.75,0.72,0.73,0.32,0.34,0.78,0.64,0.78,0.56,0.78,0.27,0.29,0.02,0.75,0.29,0.71,0.75,0.72,0.73,0.32,0.34,0.78,0.64,0.78,0.56,0.78
2013,8,25,5,0.28,0.3,0.02,0.78,0.3,0.7,0.62,0.76,0.79,0.48,0.35,0.64,0.66,0.63,0.76,0.64,0.28,0.3,0.02,0.78,0.3,0.7,0.62,0.76,0.79,0.48,0.35,0.64,0.66,0.63,0.76,0.64
2013,8,25,6,0.58,0.6,0.03,1.5,0.6,1.41,1.43,1.69,1.61,1,0.8,1.5,1.46,1.5,1.34,1.26,0.58,0.6,0.03,1.5,0.6,1.41,1.43,1.69,1.61,1,0.8,1.5,1.46,1.5,1.34,1.26
2013,8,25,7,0.33,0.35,0.02,1.02,0.35,0.75,0.97,0.68,0.91,0.48,0.66,0.73,0.69,0.75,0.74,0.73,0.33,0.35,0.02,1.02,0.35,0.75,0.97,0.68,0.91,0.48,0.66,0.73,0.69,0.75,0.74,0.73
2013,8,25,8,0.34,0.36,0.02,0.8,0.35,0.91,0.79,1.16,0.9,0.66,0.44,0.72,1.01,0.95,0.91,0.85,0.34,0.36,0.02,0.8,0.35,0.91,0.79,1.16,0.9,0.66,0.44,0.72,1.01,0.95,0.91,0.85
2013,8,25,9,0.27,0.3,0.03,0.71,0.29,0.63,0.75,0.86,0.79,0.56,0.28,0.62,0.71,0.7,0.69,0.75,0.27,0.3,0.03,0.71,0.29,0.63,0.75,0.86,0.79,0.56,0.28,0.62,0.71,0.7,0.69,0.75
2013,8,25,10,0.33,0.36,0.04,1,0.34,0.85,0.95,1.36,0.82,0.48,0.42,0.84,0.75,0.74,0.72,0.79,0.33,0.36,0.04,1,0.34,0.85,0.95,1.36,0.82,0.48,0.42,0.84,0.75,0.74,0.72,0.79
2013,8,25,11,0.34,0.37,0.03,0.79,0.36,0.97,0.93,1.2,0.93,0.65,0.36,0.98,0.99,0.97,0.73,0.92,0.34,0.37,0.03,0.79,0.36,0.97,0.93,1.2,0.93,0.65,0.36,0.98,0.99,0.97,0.73,0.92
2013,8,25,12,0.14,0.15,0.01,0.405,0.145,0.405,0.3,0.455,0.385,0.27,0.235,0.345,0.375,0.31,0.415,0.325,0.14,0.15,0.01,0.405,0.145,0.405,0.3,0.455,0.385,0.27,0.235,0.345,0.375,0.31,0.415,0.325
2013,8,25,13,0.58,0.62,0.04,1.64,0.59,1.57,1.58,2.73,1.37,0.82,0.8,1.5,1.37,1.4,1.29,1.23,0.58,0.62,0.04,1.64,0.59,1.57,1.58,2.73,1.37,0.82,0.8,1.5,1.37,1.4,1.29,1.23
2013,8,25,14,0.69,0.73,0.04,1.6,0.71,1.83,1.63,2.61,1.52,1.18,1.06,1.76,1.56,1.81,2.03,1.52,0.69,0.73,0.04,1.6,0.71,1.83,1.63,2.61,1.52,1.18,1.06,1.76,1.56,1.81,2.03,1.52
2013,8,25,15,1.13,1.19,0.06,2.94,1.22,3.01,3.4,5.22,2.49,2.12,2.06,2.38,5.26,2.27,3.31,2.33,1.13,1.19,0.06,2.94,1.22,3.01,3.4,5.22,2.49,2.12,2.06,2.38,5.26,2.27,3.31,2.33
2013,8,25,16,1.38,1.39,0.01,3.72,1.5,3.12,3.83,5.57,3,2.66,1.75,3.33,5.63,3.75,4.34,3.05,1.38,1.39,0.01,3.72,1.5,3.12,3.83,5.57,3,2.66,1.75,3.33,5.63,3.75,4.34,3.05
2013,8,25,17,1.52,1.68,0.17,4.58,1.59,3.23,3.76,6.24,3.89,2.91,2.86,3.52,6.68,4.53,4.67,3.71,1.52,1.68,0.17,4.58,1.59,3.23,3.76,6.24,3.89,2.91,2.86,3.52,6.68,4.53,4.67,3.71
2013,8,25,18,1.36,1.42,0.06,4.01,1.37,3.45,3.75,6.47,3.87,2.71,2.06,2.88,5.99,3.7,4.25,3.79,1.36,1.42,0.06,4.01,1.37,3.45,3.75,6.47,3.87,2.71,2.06,2.88,5.99,3.7,4.25,3.79
